_id,questionid,startDate,endDate,userName,ratings,feedback
66139968fc13ae1beeab907d,6614d0dbfc13ae602fab9451,2024-04-12,2024-04-18,Ali Dacre,"['Outstanding', 'Excellent', 'Excellent', 'Fair', 'Very Good']",Could be better.
66139968fc13ae1beeab907e,6614d0dbfc13ae602fab9453,2024-04-08,2024-04-14,Corry Risborough,"['Outstanding', 'Terrible', 'Below Average', 'Terrible', 'Exceptional']",Could be better.
66139968fc13ae1beeab907f,6614d0dbfc13ae602fab9455,2024-04-08,2024-04-14,Fitzgerald Hailes,"['Average', 'Below Average', 'Excellent', 'Outstanding', 'Outstanding']",Needs improvement.
66139968fc13ae1beeab9080,6614d0dbfc13ae602fab9457,2024-04-10,2024-04-16,Jayme Beardsworth,"['Very Good', 'Average', 'Outstanding', 'Terrible', 'Terrible']",Great job!
66139968fc13ae1beeab9081,6614d0dbfc13ae602fab9459,2024-04-12,2024-04-18,Beitris Leivers,"['Below Average', 'Terrible', 'Excellent', 'Terrible', 'Terrible']",Could be better.
66139968fc13ae1beeab9082,6614d0dbfc13ae602fab945b,2024-04-11,2024-04-17,Meryl Cripwell,"['Terrible', 'Very Good', 'Average', 'Excellent', 'Good']",Great job!
66139968fc13ae1beeab9083,6614d0dbfc13ae602fab945d,2024-04-09,2024-04-15,Doralin Huntingdon,"['Poor', 'Good', 'Fair', 'Outstanding', 'Fair']",Could be better.
66139968fc13ae1beeab9084,6614d0dbfc13ae602fab945f,2024-04-11,2024-04-17,Olly Runcie,"['Fair', 'Outstanding', 'Very Good', 'Exceptional', 'Average']",Excellent work!
66139968fc13ae1beeab9085,6614d0dbfc13ae602fab9461,2024-04-12,2024-04-18,Brandyn Howel,"['Terrible', 'Good', 'Below Average', 'Below Average', 'Terrible']",Excellent work!
66139968fc13ae1beeab9086,6614d0dbfc13ae602fab9463,2024-04-08,2024-04-14,Marie-ann Dana,"['Outstanding', 'Terrible', 'Below Average', 'Terrible', 'Very Good']",Needs improvement.
66139968fc13ae1beeab9087,6614d0dbfc13ae602fab9465,2024-04-09,2024-04-15,Ulrica Melloy,"['Fair', 'Very Good', 'Outstanding', 'Outstanding', 'Excellent']",Great job!
66139968fc13ae1beeab9088,6614d0dbfc13ae602fab9467,2024-04-12,2024-04-18,Georgie Temprell,"['Fair', 'Very Good', 'Exceptional', 'Poor', 'Fair']",Excellent work!
66139968fc13ae1beeab9089,6614d0dbfc13ae602fab9469,2024-04-08,2024-04-14,Maynord Sibbson,"['Outstanding', 'Terrible', 'Outstanding', 'Terrible', 'Fair']",Excellent work!
66139968fc13ae1beeab908a,6614d0dbfc13ae602fab946b,2024-04-11,2024-04-17,Hillie Dives,"['Very Good', 'Very Good', 'Fair', 'Very Good', 'Outstanding']",Great job!
66139968fc13ae1beeab908b,6614d0dbfc13ae602fab946d,2024-04-08,2024-04-14,Arv Wallsworth,"['Very Good', 'Exceptional', 'Very Good', 'Poor', 'Average']",Great job!
66139968fc13ae1beeab908c,6614d0dbfc13ae602fab946f,2024-04-11,2024-04-17,Cybil Frude,"['Outstanding', 'Poor', 'Excellent', 'Fair', 'Average']",Needs improvement.
66139968fc13ae1beeab908d,6614d0dbfc13ae602fab9471,2024-04-08,2024-04-14,Page Curley,"['Terrible', 'Good', 'Excellent', 'Below Average', 'Below Average']",Excellent work!
66139968fc13ae1beeab908e,6614d0dbfc13ae602fab9473,2024-04-12,2024-04-18,Leona Ellingsworth,"['Average', 'Good', 'Excellent', 'Very Good', 'Poor']",Could be better.
66139968fc13ae1beeab908f,6614d0dbfc13ae602fab9475,2024-04-10,2024-04-16,Anna Jorden,"['Excellent', 'Fair', 'Outstanding', 'Very Good', 'Excellent']",Excellent work!
66139968fc13ae1beeab9090,6614d0dbfc13ae602fab9477,2024-04-12,2024-04-18,Rafaellle Beswell,"['Good', 'Below Average', 'Terrible', 'Terrible', 'Very Good']",Needs improvement.
66139968fc13ae1beeab9091,6614d0dbfc13ae602fab9479,2024-04-10,2024-04-16,Lorna Donner,"['Poor', 'Fair', 'Excellent', 'Fair', 'Terrible']",Great job!
66139968fc13ae1beeab9092,6614d0dbfc13ae602fab947b,2024-04-11,2024-04-17,Codi Kirckman,"['Average', 'Below Average', 'Average', 'Terrible', 'Fair']",Great job!
66139968fc13ae1beeab9093,6614d0dbfc13ae602fab947d,2024-04-14,2024-04-20,Umeko Vanyukhin,"['Fair', 'Terrible', 'Very Good', 'Fair', 'Poor']",Needs improvement.
66139968fc13ae1beeab9094,6614d0dbfc13ae602fab947f,2024-04-11,2024-04-17,Lonny Biddles,"['Terrible', 'Exceptional', 'Below Average', 'Below Average', 'Outstanding']",Great job!
66139968fc13ae1beeab9095,6614d0dbfc13ae602fab9481,2024-04-14,2024-04-20,Adrienne Hounson,"['Fair', 'Excellent', 'Outstanding', 'Very Good', 'Terrible']",Needs improvement.
66139968fc13ae1beeab9096,6614d0dbfc13ae602fab9483,2024-04-08,2024-04-14,Jaymie Sneezem,"['Excellent', 'Terrible', 'Fair', 'Terrible', 'Poor']",Could be better.
66139968fc13ae1beeab9097,6614d0dbfc13ae602fab9485,2024-04-11,2024-04-17,Brendin Dowling,"['Excellent', 'Average', 'Average', 'Average', 'Fair']",Needs improvement.
66139968fc13ae1beeab9098,6614d0dbfc13ae602fab9487,2024-04-13,2024-04-19,Obadiah Roncelli,"['Outstanding', 'Good', 'Good', 'Below Average', 'Poor']",Could be better.
66139968fc13ae1beeab9099,6614d0dbfc13ae602fab9489,2024-04-13,2024-04-19,Boycey Lidyard,"['Fair', 'Good', 'Below Average', 'Outstanding', 'Poor']",Needs improvement.
66139968fc13ae1beeab909a,6614d0dbfc13ae602fab948b,2024-04-10,2024-04-16,Rosella Leversha,"['Excellent', 'Average', 'Fair', 'Below Average', 'Outstanding']",Could be better.
66139968fc13ae1beeab909b,6614d0dbfc13ae602fab948d,2024-04-09,2024-04-15,Lyon Duffit,"['Below Average', 'Exceptional', 'Poor', 'Very Good', 'Terrible']",Excellent work!
66139968fc13ae1beeab909c,6614d0dbfc13ae602fab948f,2024-04-10,2024-04-16,Addison Yitzhakov,"['Fair', 'Average', 'Fair', 'Good', 'Terrible']",Excellent work!
66139968fc13ae1beeab909d,6614d0dbfc13ae602fab9491,2024-04-13,2024-04-19,Cherye Saundercock,"['Excellent', 'Exceptional', 'Poor', 'Below Average', 'Good']",Needs improvement.
66139968fc13ae1beeab909e,6614d0dbfc13ae602fab9493,2024-04-09,2024-04-15,Devora Loggie,"['Poor', 'Poor', 'Poor', 'Exceptional', 'Excellent']",Needs improvement.
66139968fc13ae1beeab909f,6614d0dbfc13ae602fab9495,2024-04-12,2024-04-18,Petunia Gilbertson,"['Poor', 'Exceptional', 'Good', 'Exceptional', 'Very Good']",Needs improvement.
66139968fc13ae1beeab90a0,6614d0dbfc13ae602fab9497,2024-04-14,2024-04-20,Marshall Tonna,"['Excellent', 'Below Average', 'Outstanding', 'Excellent', 'Fair']",Needs improvement.
66139968fc13ae1beeab90a1,6614d0dbfc13ae602fab9499,2024-04-13,2024-04-19,Baudoin Canny,"['Very Good', 'Very Good', 'Excellent', 'Very Good', 'Poor']",Great job!
66139968fc13ae1beeab90a2,6614d0dbfc13ae602fab949b,2024-04-13,2024-04-19,Brice Glandfield,"['Outstanding', 'Outstanding', 'Fair', 'Very Good', 'Terrible']",Could be better.
66139968fc13ae1beeab90a3,6614d0dbfc13ae602fab949d,2024-04-14,2024-04-20,Eugenio Shedd,"['Very Good', 'Good', 'Exceptional', 'Excellent', 'Exceptional']",Great job!
66139968fc13ae1beeab90a4,6614d0dbfc13ae602fab949f,2024-04-14,2024-04-20,Adelina Corkill,"['Very Good', 'Outstanding', 'Poor', 'Good', 'Very Good']",Could be better.
66139968fc13ae1beeab90a5,6614d0dbfc13ae602fab94a1,2024-04-12,2024-04-18,Nolan Clohisey,"['Very Good', 'Fair', 'Terrible', 'Average', 'Very Good']",Great job!
66139968fc13ae1beeab90a6,6614d0dbfc13ae602fab94a3,2024-04-12,2024-04-18,Hertha Duckett,"['Fair', 'Excellent', 'Very Good', 'Below Average', 'Excellent']",Could be better.
66139968fc13ae1beeab90a7,6614d0dbfc13ae602fab94a5,2024-04-14,2024-04-20,Eolande Herrema,"['Fair', 'Good', 'Outstanding', 'Good', 'Excellent']",Needs improvement.
66139968fc13ae1beeab90a8,6614d0dbfc13ae602fab94a7,2024-04-08,2024-04-14,Normy Daybell,"['Average', 'Exceptional', 'Excellent', 'Poor', 'Outstanding']",Needs improvement.
66139968fc13ae1beeab90a9,6614d0dbfc13ae602fab94a9,2024-04-08,2024-04-14,Tina Rodolf,"['Good', 'Good', 'Excellent', 'Fair', 'Below Average']",Great job!
66139968fc13ae1beeab90aa,6614d0dbfc13ae602fab94ab,2024-04-13,2024-04-19,Ulises Passingham,"['Outstanding', 'Very Good', 'Good', 'Terrible', 'Below Average']",Great job!
66139968fc13ae1beeab90ab,6614d0dbfc13ae602fab94ad,2024-04-13,2024-04-19,Ferris Sperling,"['Very Good', 'Good', 'Average', 'Outstanding', 'Good']",Excellent work!
66139968fc13ae1beeab90ac,6614d0dbfc13ae602fab94af,2024-04-14,2024-04-20,Rochester Petran,"['Average', 'Exceptional', 'Good', 'Fair', 'Excellent']",Needs improvement.
66139968fc13ae1beeab90ad,6614d0dbfc13ae602fab94b1,2024-04-10,2024-04-16,Erena Baudry,"['Average', 'Good', 'Very Good', 'Average', 'Outstanding']",Needs improvement.
66139968fc13ae1beeab90ae,6614d0dbfc13ae602fab94b3,2024-04-13,2024-04-19,Murry Outhwaite,"['Fair', 'Excellent', 'Very Good', 'Good', 'Excellent']",Excellent work!
66139968fc13ae1beeab90af,6614d0dbfc13ae602fab94b5,2024-04-11,2024-04-17,Kippie Glyne,"['Terrible', 'Fair', 'Exceptional', 'Below Average', 'Terrible']",Great job!
66139968fc13ae1beeab90b0,6614d0dbfc13ae602fab94b7,2024-04-10,2024-04-16,Peyter Kemish,"['Terrible', 'Exceptional', 'Average', 'Excellent', 'Terrible']",Needs improvement.
66139968fc13ae1beeab90b1,6614d0dbfc13ae602fab94b9,2024-04-12,2024-04-18,Nannette Bohling,"['Exceptional', 'Poor', 'Very Good', 'Below Average', 'Excellent']",Excellent work!
66139968fc13ae1beeab90b2,6614d0dbfc13ae602fab94bb,2024-04-09,2024-04-15,Randee Winsley,"['Average', 'Poor', 'Average', 'Good', 'Poor']",Could be better.
66139968fc13ae1beeab90b3,6614d0dbfc13ae602fab94bd,2024-04-14,2024-04-20,Beck Itzik,"['Poor', 'Poor', 'Excellent', 'Outstanding', 'Excellent']",Great job!
66139968fc13ae1beeab90b4,6614d0dbfc13ae602fab94bf,2024-04-11,2024-04-17,Lorry Hastler,"['Exceptional', 'Below Average', 'Outstanding', 'Terrible', 'Very Good']",Excellent work!
66139968fc13ae1beeab90b5,6614d0dbfc13ae602fab94c1,2024-04-12,2024-04-18,Austen LeEstut,"['Excellent', 'Below Average', 'Exceptional', 'Below Average', 'Excellent']",Could be better.
66139968fc13ae1beeab90b6,6614d0dbfc13ae602fab94c3,2024-04-13,2024-04-19,Nonah Whitters,"['Terrible', 'Terrible', 'Poor', 'Fair', 'Fair']",Excellent work!
66139968fc13ae1beeab90b7,6614d0dbfc13ae602fab94c5,2024-04-12,2024-04-18,Eimile Mynott,"['Excellent', 'Outstanding', 'Terrible', 'Below Average', 'Good']",Needs improvement.
66139968fc13ae1beeab90b8,6614d0dbfc13ae602fab94c7,2024-04-12,2024-04-18,Somerset Draycott,"['Below Average', 'Good', 'Very Good', 'Terrible', 'Terrible']",Could be better.
66139968fc13ae1beeab90b9,6614d0dbfc13ae602fab94c9,2024-04-13,2024-04-19,Codi Klimko,"['Average', 'Very Good', 'Poor', 'Very Good', 'Average']",Great job!
66139968fc13ae1beeab90ba,6614d0dbfc13ae602fab94cb,2024-04-13,2024-04-19,Wilmer Sample,"['Excellent', 'Fair', 'Poor', 'Outstanding', 'Good']",Great job!
66139968fc13ae1beeab90bb,6614d0dbfc13ae602fab94cd,2024-04-13,2024-04-19,Freddie Bratty,"['Good', 'Very Good', 'Poor', 'Poor', 'Very Good']",Needs improvement.
66139968fc13ae1beeab90bc,6614d0dbfc13ae602fab94cf,2024-04-08,2024-04-14,Rolph Paradin,"['Very Good', 'Poor', 'Very Good', 'Good', 'Outstanding']",Great job!
66139968fc13ae1beeab90bd,6614d0dbfc13ae602fab94d1,2024-04-10,2024-04-16,Carroll Honig,"['Fair', 'Terrible', 'Below Average', 'Poor', 'Below Average']",Excellent work!
66139968fc13ae1beeab90be,6614d0dbfc13ae602fab94d3,2024-04-08,2024-04-14,Datha Cassam,"['Exceptional', 'Good', 'Exceptional', 'Exceptional', 'Poor']",Great job!
66139968fc13ae1beeab90bf,6614d0dbfc13ae602fab94d5,2024-04-08,2024-04-14,Kittie Leacock,"['Excellent', 'Outstanding', 'Excellent', 'Excellent', 'Poor']",Excellent work!
66139968fc13ae1beeab90c0,6614d0dbfc13ae602fab94d7,2024-04-09,2024-04-15,Kristan Goodison,"['Terrible', 'Very Good', 'Fair', 'Poor', 'Below Average']",Excellent work!
66139968fc13ae1beeab90c1,6614d0dbfc13ae602fab94d9,2024-04-10,2024-04-16,Roland Rubes,"['Average', 'Poor', 'Excellent', 'Excellent', 'Average']",Great job!
66139968fc13ae1beeab90c2,6614d0dbfc13ae602fab94db,2024-04-13,2024-04-19,Darrelle Filippello,"['Outstanding', 'Good', 'Fair', 'Fair', 'Excellent']",Needs improvement.
66139968fc13ae1beeab90c3,6614d0dbfc13ae602fab94dd,2024-04-12,2024-04-18,Shepherd Bento,"['Outstanding', 'Excellent', 'Exceptional', 'Very Good', 'Average']",Needs improvement.
66139968fc13ae1beeab90c4,6614d0dbfc13ae602fab94df,2024-04-14,2024-04-20,Lilian Sickamore,"['Fair', 'Fair', 'Fair', 'Poor', 'Very Good']",Great job!
66139968fc13ae1beeab90c5,6614d0dbfc13ae602fab94e1,2024-04-12,2024-04-18,Kanya Griston,"['Terrible', 'Average', 'Average', 'Excellent', 'Poor']",Great job!
66139968fc13ae1beeab90c6,6614d0dbfc13ae602fab94e3,2024-04-14,2024-04-20,Bink Hanlon,"['Below Average', 'Terrible', 'Excellent', 'Good', 'Fair']",Needs improvement.
66139968fc13ae1beeab90c7,6614d0dbfc13ae602fab94e5,2024-04-10,2024-04-16,Caitlin McCuis,"['Below Average', 'Outstanding', 'Below Average', 'Excellent', 'Outstanding']",Excellent work!
66139968fc13ae1beeab90c8,6614d0dbfc13ae602fab94e7,2024-04-10,2024-04-16,Edithe Travers,"['Terrible', 'Terrible', 'Below Average', 'Fair', 'Terrible']",Could be better.
66139968fc13ae1beeab90c9,6614d0dbfc13ae602fab94e9,2024-04-10,2024-04-16,Jacynth Shawcross,"['Good', 'Fair', 'Exceptional', 'Terrible', 'Exceptional']",Could be better.
66139968fc13ae1beeab90ca,6614d0dbfc13ae602fab94eb,2024-04-09,2024-04-15,Frayda Weblin,"['Outstanding', 'Excellent', 'Poor', 'Below Average', 'Below Average']",Excellent work!
66139968fc13ae1beeab90cb,6614d0dbfc13ae602fab94ed,2024-04-11,2024-04-17,Hedwiga Patterfield,"['Below Average', 'Average', 'Terrible', 'Very Good', 'Outstanding']",Could be better.
66139968fc13ae1beeab90cc,6614d0dbfc13ae602fab94ef,2024-04-08,2024-04-14,Domeniga Damerell,"['Terrible', 'Very Good', 'Terrible', 'Very Good', 'Below Average']",Great job!
66139968fc13ae1beeab90cd,6614d0dbfc13ae602fab94f1,2024-04-11,2024-04-17,Sella Bailie,"['Below Average', 'Fair', 'Terrible', 'Fair', 'Excellent']",Excellent work!
66139968fc13ae1beeab90ce,6614d0dbfc13ae602fab94f3,2024-04-11,2024-04-17,Tybi Kapelhof,"['Outstanding', 'Below Average', 'Outstanding', 'Fair', 'Poor']",Could be better.
66139968fc13ae1beeab90cf,6614d0dbfc13ae602fab94f5,2024-04-13,2024-04-19,Ortensia O'Dreain,"['Poor', 'Good', 'Average', 'Average', 'Excellent']",Great job!
66139968fc13ae1beeab90d0,6614d0dbfc13ae602fab94f7,2024-04-10,2024-04-16,Carolin Wateridge,"['Good', 'Outstanding', 'Terrible', 'Excellent', 'Average']",Could be better.
66139968fc13ae1beeab90d1,6614d0dbfc13ae602fab94f9,2024-04-11,2024-04-17,Allyson Troughton,"['Outstanding', 'Good', 'Terrible', 'Average', 'Outstanding']",Excellent work!
66139968fc13ae1beeab90d2,6614d0dbfc13ae602fab94fb,2024-04-08,2024-04-14,Carr Dressel,"['Fair', 'Very Good', 'Poor', 'Average', 'Fair']",Excellent work!
66139968fc13ae1beeab90d3,6614d0dbfc13ae602fab94fd,2024-04-10,2024-04-16,Bruis Vogt,"['Below Average', 'Terrible', 'Outstanding', 'Good', 'Exceptional']",Could be better.
66139968fc13ae1beeab90d4,6614d0dbfc13ae602fab94ff,2024-04-09,2024-04-15,Noah Collishaw,"['Terrible', 'Outstanding', 'Good', 'Poor', 'Excellent']",Excellent work!
66139968fc13ae1beeab90d5,6614d0dbfc13ae602fab9501,2024-04-11,2024-04-17,Dosi Althorp,"['Exceptional', 'Good', 'Outstanding', 'Exceptional', 'Excellent']",Could be better.
66139968fc13ae1beeab90d6,6614d0dbfc13ae602fab9503,2024-04-13,2024-04-19,Kilian Fronks,"['Terrible', 'Below Average', 'Very Good', 'Fair', 'Poor']",Needs improvement.
66139968fc13ae1beeab90d7,6614d0dbfc13ae602fab9505,2024-04-08,2024-04-14,Brandy Flatt,"['Terrible', 'Fair', 'Fair', 'Fair', 'Excellent']",Could be better.
66139968fc13ae1beeab90d8,6614d0dbfc13ae602fab9507,2024-04-14,2024-04-20,Harmonie Alen,"['Excellent', 'Good', 'Excellent', 'Outstanding', 'Fair']",Great job!
66139968fc13ae1beeab90d9,6614d0dbfc13ae602fab9509,2024-04-13,2024-04-19,Marius Arrault,"['Fair', 'Fair', 'Poor', 'Very Good', 'Exceptional']",Needs improvement.
66139968fc13ae1beeab90da,6614d0dbfc13ae602fab950b,2024-04-13,2024-04-19,Claiborne Filippello,"['Terrible', 'Excellent', 'Poor', 'Very Good', 'Terrible']",Needs improvement.
66139968fc13ae1beeab90db,6614d0dbfc13ae602fab950d,2024-04-13,2024-04-19,Livvie Scolli,"['Terrible', 'Very Good', 'Outstanding', 'Below Average', 'Excellent']",Could be better.
66139968fc13ae1beeab90dc,6614d0dbfc13ae602fab950f,2024-04-09,2024-04-15,Mignon Chatfield,"['Below Average', 'Average', 'Excellent', 'Good', 'Good']",Needs improvement.
66139968fc13ae1beeab90dd,6614d0dbfc13ae602fab9511,2024-04-13,2024-04-19,Mia Ciciura,"['Good', 'Excellent', 'Average', 'Outstanding', 'Very Good']",Excellent work!
66139968fc13ae1beeab90de,6614d0dbfc13ae602fab9513,2024-04-11,2024-04-17,Moshe Dellow,"['Poor', 'Below Average', 'Good', 'Good', 'Below Average']",Could be better.
66139968fc13ae1beeab90df,6614d0dbfc13ae602fab9515,2024-04-14,2024-04-20,Jo-ann Phizacklea,"['Below Average', 'Below Average', 'Below Average', 'Terrible', 'Average']",Great job!
66139968fc13ae1beeab90e0,6614d0dbfc13ae602fab9517,2024-04-10,2024-04-16,Marcos Hammonds,"['Fair', 'Very Good', 'Excellent', 'Poor', 'Terrible']",Excellent work!
66139968fc13ae1beeab90e1,6614d0dbfc13ae602fab9519,2024-04-13,2024-04-19,Harrie Clough,"['Average', 'Outstanding', 'Below Average', 'Below Average', 'Very Good']",Great job!
66139968fc13ae1beeab90e2,6614d0dbfc13ae602fab951b,2024-04-10,2024-04-16,Timmie Gowthrop,"['Poor', 'Terrible', 'Exceptional', 'Very Good', 'Outstanding']",Needs improvement.
66139968fc13ae1beeab90e3,6614d0dbfc13ae602fab951d,2024-04-11,2024-04-17,Nelly Spiller,"['Average', 'Outstanding', 'Very Good', 'Below Average', 'Exceptional']",Needs improvement.
66139968fc13ae1beeab90e4,6614d0dbfc13ae602fab951f,2024-04-13,2024-04-19,Archie MacCosto,"['Poor', 'Poor', 'Poor', 'Outstanding', 'Excellent']",Needs improvement.
66139968fc13ae1beeab90e5,6614d0dbfc13ae602fab9521,2024-04-11,2024-04-17,Homere McNysche,"['Outstanding', 'Exceptional', 'Outstanding', 'Excellent', 'Exceptional']",Could be better.
66139968fc13ae1beeab90e6,6614d0dbfc13ae602fab9523,2024-04-14,2024-04-20,Tam Massard,"['Below Average', 'Terrible', 'Below Average', 'Below Average', 'Terrible']",Excellent work!
66139968fc13ae1beeab90e7,6614d0dbfc13ae602fab9525,2024-04-14,2024-04-20,Rayshell Pert,"['Excellent', 'Poor', 'Very Good', 'Terrible', 'Terrible']",Great job!
66139968fc13ae1beeab90e8,6614d0dbfc13ae602fab9527,2024-04-13,2024-04-19,Alexandros Keppy,"['Fair', 'Terrible', 'Excellent', 'Very Good', 'Terrible']",Great job!
66139968fc13ae1beeab90e9,6614d0dbfc13ae602fab9529,2024-04-08,2024-04-14,Maggi Felten,"['Fair', 'Good', 'Good', 'Excellent', 'Terrible']",Needs improvement.
66139968fc13ae1beeab90ea,6614d0dbfc13ae602fab952b,2024-04-11,2024-04-17,Mari Smaling,"['Average', 'Exceptional', 'Average', 'Terrible', 'Very Good']",Could be better.
66139968fc13ae1beeab90eb,6614d0dbfc13ae602fab952d,2024-04-12,2024-04-18,Lyssa Malenoir,"['Very Good', 'Fair', 'Below Average', 'Below Average', 'Terrible']",Needs improvement.
66139968fc13ae1beeab90ec,6614d0dbfc13ae602fab952f,2024-04-13,2024-04-19,Ross Cogdon,"['Terrible', 'Fair', 'Terrible', 'Fair', 'Excellent']",Needs improvement.
66139968fc13ae1beeab90ed,6614d0dbfc13ae602fab9531,2024-04-09,2024-04-15,Broderic Cresser,"['Below Average', 'Poor', 'Average', 'Average', 'Excellent']",Excellent work!
66139968fc13ae1beeab90ee,6614d0dbfc13ae602fab9533,2024-04-08,2024-04-14,Dedie Howorth,"['Below Average', 'Average', 'Good', 'Outstanding', 'Below Average']",Great job!
66139968fc13ae1beeab90ef,6614d0dbfc13ae602fab9535,2024-04-12,2024-04-18,Dyna Tomkowicz,"['Poor', 'Outstanding', 'Below Average', 'Very Good', 'Average']",Great job!
66139968fc13ae1beeab90f0,6614d0dbfc13ae602fab9537,2024-04-11,2024-04-17,Gus McGreil,"['Excellent', 'Fair', 'Exceptional', 'Terrible', 'Exceptional']",Excellent work!
66139968fc13ae1beeab90f1,6614d0dbfc13ae602fab9539,2024-04-12,2024-04-18,Nerte Gustus,"['Poor', 'Excellent', 'Average', 'Poor', 'Below Average']",Needs improvement.
66139968fc13ae1beeab90f2,6614d0dbfc13ae602fab953b,2024-04-09,2024-04-15,Sabrina Beeck,"['Below Average', 'Below Average', 'Exceptional', 'Outstanding', 'Outstanding']",Needs improvement.
66139968fc13ae1beeab90f3,6614d0dbfc13ae602fab953d,2024-04-08,2024-04-14,Dmitri Carpenter,"['Below Average', 'Poor', 'Terrible', 'Very Good', 'Very Good']",Great job!
66139968fc13ae1beeab90f4,6614d0dbfc13ae602fab953f,2024-04-12,2024-04-18,Aarika Lamboll,"['Average', 'Average', 'Excellent', 'Very Good', 'Excellent']",Needs improvement.
66139968fc13ae1beeab90f5,6614d0dbfc13ae602fab9541,2024-04-14,2024-04-20,Austine Manske,"['Average', 'Very Good', 'Terrible', 'Fair', 'Very Good']",Could be better.
66139968fc13ae1beeab90f6,6614d0dbfc13ae602fab9543,2024-04-11,2024-04-17,Blake Keniwell,"['Fair', 'Very Good', 'Very Good', 'Fair', 'Terrible']",Could be better.
66139968fc13ae1beeab90f7,6614d0dbfc13ae602fab9545,2024-04-13,2024-04-19,Daniella Minty,"['Good', 'Below Average', 'Very Good', 'Poor', 'Exceptional']",Excellent work!
66139968fc13ae1beeab90f8,6614d0dbfc13ae602fab9547,2024-04-11,2024-04-17,Adan Lascell,"['Exceptional', 'Very Good', 'Good', 'Average', 'Very Good']",Excellent work!
66139968fc13ae1beeab90f9,6614d0dbfc13ae602fab9549,2024-04-14,2024-04-20,Reuben Shevill,"['Good', 'Fair', 'Excellent', 'Exceptional', 'Outstanding']",Great job!
66139968fc13ae1beeab90fa,6614d0dbfc13ae602fab954b,2024-04-10,2024-04-16,Spencer Srutton,"['Below Average', 'Excellent', 'Outstanding', 'Exceptional', 'Exceptional']",Great job!
66139968fc13ae1beeab90fb,6614d0dbfc13ae602fab954d,2024-04-10,2024-04-16,Derrick Kilminster,"['Fair', 'Poor', 'Terrible', 'Exceptional', 'Poor']",Needs improvement.
66139968fc13ae1beeab90fc,6614d0dbfc13ae602fab954f,2024-04-08,2024-04-14,Parker Kingsnorth,"['Average', 'Very Good', 'Terrible', 'Poor', 'Excellent']",Excellent work!
66139968fc13ae1beeab90fd,6614d0dbfc13ae602fab9551,2024-04-12,2024-04-18,Kailey Teulier,"['Average', 'Fair', 'Fair', 'Outstanding', 'Terrible']",Excellent work!
66139968fc13ae1beeab90fe,6614d0dbfc13ae602fab9553,2024-04-13,2024-04-19,Daffie Delgardo,"['Excellent', 'Average', 'Excellent', 'Average', 'Average']",Needs improvement.
66139968fc13ae1beeab90ff,6614d0dbfc13ae602fab9555,2024-04-11,2024-04-17,Hastings Huggen,"['Average', 'Excellent', 'Good', 'Excellent', 'Average']",Could be better.
66139968fc13ae1beeab9100,6614d0dbfc13ae602fab9557,2024-04-11,2024-04-17,Obediah Gonoude,"['Terrible', 'Fair', 'Excellent', 'Poor', 'Average']",Needs improvement.
66139968fc13ae1beeab9101,6614d0dbfc13ae602fab9559,2024-04-11,2024-04-17,Elsie Thurnham,"['Outstanding', 'Good', 'Average', 'Exceptional', 'Poor']",Could be better.
66139968fc13ae1beeab9102,6614d0dbfc13ae602fab955b,2024-04-13,2024-04-19,Jerald Scorey,"['Good', 'Poor', 'Fair', 'Fair', 'Excellent']",Excellent work!
66139968fc13ae1beeab9103,6614d0dbfc13ae602fab955d,2024-04-09,2024-04-15,Gertrud Tyler,"['Fair', 'Poor', 'Average', 'Excellent', 'Fair']",Needs improvement.
66139968fc13ae1beeab9104,6614d0dbfc13ae602fab955f,2024-04-09,2024-04-15,Kylie Young,"['Outstanding', 'Good', 'Poor', 'Average', 'Average']",Needs improvement.
66139968fc13ae1beeab9105,6614d0dbfc13ae602fab9561,2024-04-12,2024-04-18,Richmound Schriren,"['Exceptional', 'Terrible', 'Exceptional', 'Poor', 'Average']",Needs improvement.
66139968fc13ae1beeab9106,6614d0dbfc13ae602fab9563,2024-04-12,2024-04-18,Rochelle Barns,"['Terrible', 'Fair', 'Outstanding', 'Outstanding', 'Excellent']",Great job!
66139968fc13ae1beeab9107,6614d0dbfc13ae602fab9565,2024-04-12,2024-04-18,Vivi Skip,"['Very Good', 'Very Good', 'Excellent', 'Poor', 'Poor']",Excellent work!
66139968fc13ae1beeab9108,6614d0dbfc13ae602fab9567,2024-04-12,2024-04-18,Adela Mangan,"['Good', 'Average', 'Average', 'Fair', 'Average']",Excellent work!
66139968fc13ae1beeab9109,6614d0dbfc13ae602fab9569,2024-04-09,2024-04-15,Sandor Livoir,"['Outstanding', 'Below Average', 'Exceptional', 'Exceptional', 'Exceptional']",Excellent work!
66139968fc13ae1beeab910a,6614d0dbfc13ae602fab956b,2024-04-14,2024-04-20,Kara-lynn Lintall,"['Exceptional', 'Poor', 'Very Good', 'Very Good', 'Below Average']",Could be better.
66139968fc13ae1beeab910b,6614d0dbfc13ae602fab956d,2024-04-14,2024-04-20,Colas Dreelan,"['Average', 'Outstanding', 'Exceptional', 'Poor', 'Fair']",Excellent work!
66139968fc13ae1beeab910c,6614d0dbfc13ae602fab956f,2024-04-12,2024-04-18,Diann St. Aubyn,"['Very Good', 'Good', 'Average', 'Exceptional', 'Outstanding']",Could be better.
